firm_id,date,sales_t
AGNI-54,2016-07-12,3256
AGNI-54,2016-08-24,3926
 AGNI-54 ,2016-09-01,4303
AGNI-54,2016-10-18,3572
AGNI-54,2016-11-01,2986
AGNI-54,2016-12-14,3399
AGNI-54,2017-01-04,NA
AGNI-54,2017-02-22,2991
AGNI-54,2017-03-18,2707
AGNI-54,2017-04-01,3915
  AGNI-54  ,2017-05-19,3440
AGNI-54,2017-06-01,2967
AGNI-54,2017-07-03,3366
AGNI-54,2017-08-23,3509
 AGNI-54 ,2017-09-13,3389
AGNI-5400,2017-10-05,2933
AGNI-54,2017-11-07,NA
  AGNI-54  ,2017-12-17,3208
AGNI-54,2018-01-01,6157
AGNI-54,2018-02-05,4791
AGNI-54,2018-03-07,4820
AGNI-54,2018-04-25,3709
AGNI-54,2018-05-22,3851
AGNI-54,2018-06-19,4598
  AGNI-54  ,2018-07-18,4462
AGNI-54,2018-08-04,3077
  AGNI-54  ,2018-09-15,4677
AGNI-54,2018-10-25,3402
AGNI-54,2018-11-19,4436
AGNI-54,2018-12-06,2966
  AGNI-54  ,2019-01-19,3316
AGNI-54,2019-02-19,4299
 AGNI-54 ,2019-03-20,3313
AGNI-54,2019-04-17,2991
AGNI-54,2019-05-20,3099
AGNI-54,2019-06-08,3505
AGNI-54,2019-07-22,NA
AGNI-54,2019-08-23,3920
AGNI-54,2019-09-28,3255
AGNI-54,2019-10-24,3731
AGNI-54,2019-11-29,4201
 AGNI-54 ,2019-12-11,3413
AGQV-46,2010-01-11,17083
AGQV-46,2010-02-21,16149
AGQV-46,2010-03-08,15037
AGQV-46,2010-04-05,12234
AGQV-46,2010-05-04,NA
AGQV-46,2010-06-09,13623
AGQV-46,2010-07-01,8449
AGQV-46,2010-08-17,15744
AGQV-46,2010-09-23,12686
AGQV-46,2010-10-08,10442
AGQV-46,2010-11-20,9795
AGQV-46,2010-12-02,13027
AGQV-46,2011-01-09,12679
AGQV-46,2011-02-20,13917
AGQV-46,2011-03-11,13985
AGQV-46,2011-04-10,13196
AGQV-46,2011-05-02,12232
AGQV-46,2011-06-28,NA
AGQV-46,2011-07-20,13914
AGQV-46,2011-08-12,13836
AGQV-46,2011-09-08,10833
AGQV-46,2011-10-10,13310
AGQV-46,2011-11-23,11677
  AGQV-4600  ,2011-12-26,11368
AGQV-46,2012-01-30,11379
AGQV-46,2012-02-18,10603
AGQV-46,2012-03-15,11917
AGQV-46,2012-04-27,10725
AGQV-46,2012-05-02,11749
 AGQV-46 ,2012-06-29,11392
AGQV-46,2012-07-07,14073
AGQV-46,2012-08-01,11222
AGQV-46,2012-09-12,14797
AGQV-46,2012-10-09,13982
AGQV-46,2012-11-16,12149
AGQV-46,2012-12-07,16769
AGQV-46,2013-01-17,9659
AGQV-46,2013-02-18,12028
  AGQV-46  ,2013-03-18,14876
AGQV-46,2013-04-25,13456
AGQV-46,2013-05-10,15113
 AGQV-46 ,2013-06-26,15951
AGQV-46,2013-07-21,16827
AGQV-46,2013-08-16,15812
AGQV-46,2013-09-17,10967
  AGQV-46  ,2013-10-22,15186
AGQV-46,2013-11-11,15858
AGQV-46,2013-12-26,14589
AGQV-46,2014-01-03,15444
AGQV-46,2014-02-22,16857
AGQV-46,2014-03-15,11841
AGQV-46,2014-04-04,19384
AGQV-46,2014-05-14,11258
AGQV-46,2014-06-21,10133
AGQV-46,2014-07-10,10759
AGQV-4600,2014-08-07,NA
AGQV-46,2014-09-09,12803
AGQV-46,2014-10-15,17258
AGQV-46,2014-11-21,10541
AGQV-46,2014-12-13,12941
AGQV-46,2015-01-25,NA
AGQV-46,2015-02-13,14838
AGQV-46,2015-03-19,9861
AGQV-46,2015-04-01,12382
AGQV-46,2015-05-27,13896
AGQV-46,2015-06-08,13211
AGQV-46,2015-07-10,13202
 AGQV-46 ,2015-08-12,12097
AGQV-46,2015-09-26,9230
AGQV-46,2015-10-03,14521
AGQV-46,2015-11-26,12716
AGQV-46,2015-12-11,13078
AGQV-4600,2016-01-23,12195
AGQV-46,2016-02-20,13743
AGQV-46,2016-03-29,14815
AGQV-46,2016-04-21,12360
AGQV-46,2016-05-21,14186
AGQV-46,2016-06-13,13850
AGQV-46,2016-07-28,12465
AGQV-46,2016-08-09,14771
AGQV-46,2016-09-09,11345
AGQV-46,2016-10-02,12867
AGQV-46,2016-11-26,10666
AGQV-46,2016-12-10,14413
AGQV-46,2017-01-25,9488
AGQV-46,2017-02-09,10218
 AGQV-46 ,2017-03-09,10794
  AGQV-46  ,2017-04-05,13756
AGQV-46,2017-05-25,12854
AGQV-46,2017-06-09,13897
AGQV-46,2017-07-14,11071
AGQV-46,2017-08-18,10339
AGQV-46,2017-09-21,15181
  AGQV-46  ,2017-10-26,12144
AGQV-46,2017-11-27,14744
 AGQV-46 ,2017-12-08,14133
AGQV-46,2018-01-23,10360
AGQV-46,2018-02-15,12318
  AGQV-46  ,2018-03-13,13337
AGQV-46,2018-04-02,15073
AGQV-46,2018-05-25,11740
AGQV-46,2018-06-07,NA
AGQV-46,2018-07-27,13601
AGQV-46,2018-08-30,14068
AGQV-46,2018-09-26,13514
AGQV-46,2018-10-07,11323
AGQV-46,2018-11-04,15716
  AGQV-46  ,2018-12-24,13572
AGQV-46,2019-01-29,15821
AGQV-46,2019-02-24,12209
AGQV-46,2019-03-21,13478
AGQV-46,2019-04-12,9854
AGQV-46,2019-05-09,NA
AGQV-46,2019-06-15,14455
AGQV-46,2019-07-24,15988
AGQV-46,2019-08-26,12577
AGQV-46,2019-09-22,15078
 AGQV-46 ,2019-10-04,12840
AGQV-46,2019-11-08,10277
AGQV-4600,2019-12-25,13665
AGZJ-96,2010-01-20,2358
AGZJ-96,2010-02-24,3272
AGZJ-96,2010-03-09,2281
AGZJ-96,2010-04-06,2359
AGZJ-96,2010-05-11,2765
AGZJ-9600,2010-06-06,NA
AGZJ-96,2010-07-04,2031
AGZJ-96,2010-08-08,2406
AGZJ-96,2010-09-12,1325
AGZJ-96,2010-10-01,2658
AGZJ-96,2010-11-15,1765
AGZJ-96,2010-12-22,2139
AGZJ-96,2011-01-17,2106
AGZJ-96,2011-02-14,2218
  AGZJ-96  ,2011-03-06,1543
AGZJ-9600,2011-04-21,1921
AGZJ-9600,2011-05-26,NA
AGZJ-96,2011-06-09,2574
AGZJ-96,2011-07-26,2192
AGZJ-96,2011-08-01,1861
AGZJ-9600,2011-09-18,1941
AGZJ-96,2011-10-28,2058
AGZJ-96,2011-11-24,2230
AGZJ-96,2011-12-27,1941
AGZJ-96,2012-01-13,2614
AGZJ-96,2012-02-21,2289
AGZJ-96,2012-03-19,1722
AGZJ-96,2012-04-07,2107
AGZJ-96,2012-05-14,2075
AGZJ-96,2012-06-21,2190
AGZJ-96,2012-07-30,1666
AGZJ-96,2012-08-29,2912
AGZJ-96,2012-09-28,2516
AGZJ-96,2012-10-15,2819
AGZJ-96,2012-11-03,2319
AGZJ-96,2012-12-12,2653
AGZJ-96,2013-01-29,2366
AGZJ-96,2013-02-24,2317
AGZJ-96,2013-03-20,2558
AGZJ-96,2013-04-25,2146
AGZJ-96,2013-05-05,2520
AGZJ-96,2013-06-07,2660
AGZJ-96,2013-07-19,2161
AGZJ-96,2013-08-03,2152
AGZJ-96,2013-09-26,2093
AGZJ-96,2013-10-10,2123
AGZJ-96,2013-11-06,2003
AGZJ-96,2013-12-23,3059
AGZJ-96,2014-01-03,2518
  AGZJ-96  ,2014-02-05,2420
AGZJ-96,2014-03-05,2693
AGZJ-96,2014-04-25,NA
AGZJ-96,2014-05-18,2010
AGZJ-96,2014-06-19,3121
AGZJ-96,2014-07-20,2920
AGZJ-96,2014-08-04,1718
AGZJ-96,2014-09-26,3750
AGZJ-96,2014-10-03,2120
AGZJ-96,2014-11-15,3116
AGZJ-96,2014-12-03,2845
AGZJ-9600,2015-01-02,2685
AGZJ-96,2015-02-19,2669
AGZJ-96,2015-03-14,2909
AGZJ-96,2015-04-10,2742
AGZJ-96,2015-05-12,3839
AGZJ-96,2015-06-18,2374
AGZJ-96,2015-07-04,2128
AGZJ-96,2015-08-02,2796
AGZJ-96,2015-09-13,2963
AGZJ-96,2015-10-14,1917
AGZJ-96,2015-11-08,2696
AGZJ-96,2015-12-03,2287
AGZJ-96,2016-01-10,3007
AGZJ-9600,2016-02-21,2544
  AGZJ-96  ,2016-03-24,NA
AGZJ-96,2016-04-02,2626
AGZJ-96,2016-05-23,2716
AGZJ-96,2016-06-10,2024
AGZJ-96,2016-07-08,2123
AGZJ-96,2016-08-24,2757
AGZJ-96,2016-09-01,3763
AGZJ-96,2016-10-05,2240
AGZJ-96,2016-11-06,2775
AGZJ-96,2016-12-22,1762
AGZJ-96,2017-01-19,1896
AGZJ-96,2017-02-18,3615
AGZJ-96,2017-03-19,2586
AGZJ-96,2017-04-14,2627
AGZJ-96,2017-05-11,2014
AGZJ-96,2017-06-04,1974
AGZJ-96,2017-07-07,2837
AGZJ-96,2017-08-01,2831
AGZJ-96,2017-09-03,2211
AGZJ-96,2017-10-25,2654
AGZJ-96,2017-11-12,2176
AGZJ-96,2017-12-28,1867
AGZJ-96,2018-01-18,2100
AGZJ-96,2018-02-09,3512
AGZJ-96,2018-03-10,2600
AGZJ-96,2018-04-28,2004
AGZJ-96,2018-05-25,2225
AGZJ-96,2018-06-28,1874
AGZJ-96,2018-07-07,1860
AGZJ-96,2018-08-17,2958
AGZJ-96,2018-09-17,2288
AGZJ-96,2018-10-02,2238
AGZJ-96,2018-11-20,2831
AGZJ-96,2018-12-26,2493
 AGZJ-96 ,2019-01-17,2204
AGZJ-96,2019-02-24,1915
AGZJ-96,2019-03-12,2383
AGZJ-96,2019-04-26,2127
  AGZJ-96  ,2019-05-24,NA
AGZJ-96,2019-06-29,1942
AGZJ-96,2019-07-24,1848
  AGZJ-96  ,2019-08-02,2543
AGZJ-96,2019-09-22,2434
AGZJ-96,2019-10-15,2072
AGZJ-96,2019-11-25,3055
AGZJ-96,2019-12-06,1961
AJHZ-77,2010-01-24,2720
  AJHZ-77  ,2010-02-12,2433
AJHZ-77,2010-03-14,2620
AJHZ-7700,2010-04-19,2783
AJHZ-77,2010-05-02,2400
 AJHZ-77 ,2010-06-15,2666
AJHZ-77,2010-07-19,2502
 AJHZ-77 ,2010-08-29,2869
AJHZ-77,2010-09-21,2710
AJHZ-77,2010-10-10,2682
AJHZ-77,2010-11-05,2645
AJHZ-77,2010-12-02,1994
AJHZ-77,2011-01-19,3299
AJHZ-77,2011-02-01,2580
AJHZ-77,2011-03-26,3235
AJHZ-77,2011-04-26,2536
AJHZ-77,2011-05-14,2575
AJHZ-77,2011-06-15,3236
AJHZ-77,2011-07-03,NA
AJHZ-77,2011-08-18,NA
AJHZ-77,2011-09-02,NA
AJHZ-77,2011-10-27,4549
AJHZ-77,2011-11-24,3612
  AJHZ-77  ,2011-12-13,NA
AJHZ-77,2012-01-23,3445
AJHZ-77,2012-02-07,3479
AJHZ-77,2012-03-24,2667
AJHZ-77,2012-04-08,4730
AJHZ-77,2012-05-14,2918
AJHZ-77,2012-06-17,3671
AJHZ-77,2012-07-22,3979
AJHZ-77,2012-08-14,3292
AJHZ-77,2012-09-10,3932
AJHZ-77,2012-10-23,2986
AJHZ-77,2012-11-01,2963
AJHZ-77,2012-12-10,3502
AJHZ-77,2013-01-13,5220
AJHZ-77,2013-02-26,4953
AJHZ-77,2013-03-23,4907
AJHZ-77,2013-04-11,5229
AJHZ-77,2013-05-22,5462
AJHZ-77,2013-06-07,4926
AJHZ-77,2013-07-16,4546
AJHZ-77,2013-08-20,4580
AJHZ-77,2013-09-12,5385
AJHZ-77,2013-10-25,4623
AJHZ-77,2013-11-06,3439
AJHZ-77,2013-12-11,5158
AJHZ-77,2014-01-13,5140
AJHZ-77,2014-02-01,5088
AJHZ-77,2014-03-14,5494
AJHZ-77,2014-04-29,3872
AJHZ-77,2014-05-25,3006
AJHZ-7700,2014-06-22,4691
AJHZ-77,2014-07-18,5422
AJHZ-77,2014-08-24,3891
AJHZ-77,2014-09-14,4196
AJHZ-77,2014-10-15,4097
AJHZ-77,2014-11-04,3808
AJHZ-77,2014-12-30,4141
AJHZ-77,2015-01-01,3567
AJHZ-77,2015-02-18,4166
  AJHZ-77  ,2015-03-28,3836
AJHZ-77,2015-04-27,4811
 AJHZ-77 ,2015-05-02,3521
AJHZ-77,2015-06-26,4029
AJHZ-77,2015-07-16,2976
AJHZ-77,2015-08-22,3547
  AJHZ-77  ,2015-09-29,4798
AJHZ-77,2015-10-20,4599
 AJHZ-77 ,2015-11-14,4527
AJHZ-77,2015-12-07,4000
AJHZ-77,2016-01-18,4490
AJHZ-77,2016-02-27,4230
AJHZ-77,2016-03-06,4593
AJHZ-77,2016-04-13,3938
  AJHZ-77  ,2016-05-30,4142
AJHZ-77,2016-06-16,4468
AJHZ-77,2016-07-23,6527
AJHZ-77,2016-08-30,3879
  AJHZ-77  ,2016-09-05,6937
AJHZ-77,2016-10-19,5967
 AJHZ-7700 ,2016-11-20,5902
AJHZ-77,2016-12-22,3524
AJHZ-77,2017-01-21,4101
AJHZ-77,2017-02-09,4220
AJHZ-77,2017-03-03,5035
AJHZ-77,2017-04-23,4626
AJHZ-77,2017-05-11,6479
AJHZ-77,2017-06-08,5499
AJHZ-77,2017-07-17,NA
AJHZ-77,2017-08-19,5902
AJHZ-77,2017-09-21,NA
AJHZ-77,2017-10-09,4805
AJHZ-77,2017-11-17,4367
AJHZ-77,2017-12-17,5069
AJHZ-7700,2018-01-19,3871
AJHZ-77,2018-02-20,4520
  AJHZ-77  ,2018-03-28,3429
AJHZ-77,2018-04-03,5044
AJHZ-77,2018-05-21,4067
AJHZ-77,2018-06-13,5094
AJHZ-77,2018-07-10,5621
AJHZ-77,2018-08-21,3387
AJHZ-77,2018-09-24,3303
  AJHZ-77  ,2018-10-06,4424
AJHZ-77,2018-11-07,3483
AJHZ-77,2018-12-29,4232
AJHZ-77,2019-01-27,4525
AJHZ-77,2019-02-27,3926
AJHZ-77,2019-03-27,4128
AJHZ-77,2019-04-04,3719
AJHZ-77,2019-05-18,4190
AJHZ-77,2019-06-20,3380
AJHZ-77,2019-07-16,4424
AJHZ-77,2019-08-06,NA
AJHZ-77,2019-09-07,3734
AJHZ-77,2019-10-23,4298
AJHZ-77,2019-11-29,NA
AJHZ-77,2019-12-10,4516
AJMB-61,2013-11-27,7882
AJMB-61,2013-12-09,7993
 AJMB-61 ,2014-01-25,7553
AJMB-61,2014-02-27,8917
 AJMB-61 ,2014-03-10,8326
AJMB-61,2014-04-27,6286
AJMB-61,2014-05-24,7305
AJMB-61,2014-06-11,8866
AJMB-61,2014-07-05,7063
AJMB-61,2014-08-29,9201
AJMB-61,2014-09-08,5561
AJMB-61,2014-10-23,8638
AJMB-61,2014-11-13,8864
AJMB-61,2014-12-06,8762
 AJMB-61 ,2015-01-04,8277
AJMB-61,2015-02-18,8093
AJMB-61,2015-03-21,9361
AJMB-61,2015-04-08,7469
AJMB-61,2015-05-29,7655
AJMB-61,2015-06-15,9467
AJMB-61,2015-07-07,8294
AJMB-61,2015-08-02,9218
AJMB-61,2015-09-06,9696
AJMB-61,2015-10-04,8008
AJMB-61,2015-11-20,9046
AJMB-61,2015-12-14,7970
AJMB-61,2016-01-08,8328
AJMB-61,2016-02-02,5283
AJMB-61,2016-03-01,7840
AJMB-61,2016-04-09,8191
AJMB-61,2016-05-05,8618
 AJMB-61 ,2016-06-04,6871
 AJMB-61 ,2016-07-21,8861
AJMB-61,2016-08-15,8677
AJMB-61,2016-09-01,11002
AJMB-61,2016-10-07,8657
AJMB-61,2016-11-03,8290
AJMB-61,2016-12-13,8058
AJMB-61,2017-01-05,10493
AJMB-61,2017-02-21,10488
AJMB-61,2017-03-09,6485
AJMB-61,2017-04-12,15319
 AJMB-61 ,2017-05-14,7629
AJMB-61,2017-06-13,9696
AJMB-61,2017-07-25,8601
AJMB-61,2017-08-03,6834
AJMB-61,2017-09-20,13569
AJMB-61,2017-10-19,10595
 AJMB-61 ,2017-11-01,10376
AJMB-61,2017-12-23,7838
AJMB-61,2018-01-05,7743
AJMB-61,2018-02-01,7334
AJMB-61,2018-03-22,8391
AJMB-61,2018-04-22,10925
AJMB-61,2018-05-27,10198
AJMB-61,2018-06-22,9458
AJMB-61,2018-07-18,10254
AJMB-61,2018-08-03,9554
AJMB-61,2018-09-03,NA
AJMB-61,2018-10-06,9210
AJMB-61,2018-11-07,8724
AJMB-61,2018-12-21,11190
AJMB-61,2019-01-04,11092
AJMB-61,2019-02-09,12783
AJMB-61,2019-03-08,11912
AJMB-61,2019-04-05,11058
AJMB-61,2019-05-08,10824
AJMB-61,2019-06-23,7455
AJMB-61,2019-07-17,11910
AJMB-61,2019-08-09,9278
AJMB-61,2019-09-08,12056
AJMB-61,2019-10-02,11684
AJMB-61,2019-11-18,10971
 AJMB-61 ,2019-12-16,12308
ALWP-8000,2010-01-27,1684
 ALWP-80 ,2010-02-25,1707
ALWP-80,2010-03-04,1849
ALWP-80,2010-04-04,1772
ALWP-80,2010-05-28,1440
ALWP-80,2010-06-05,1773
ALWP-80,2010-07-28,1662
ALWP-80,2010-08-03,1963
ALWP-80,2010-09-19,1469
ALWP-80,2010-10-05,1819
ALWP-80,2010-11-07,1327
ALWP-80,2010-12-11,1596
ALWP-80,2011-01-25,2127
ALWP-80,2011-02-17,1748
ALWP-80,2011-03-25,1650
ALWP-80,2011-04-24,1545
ALWP-80,2011-05-05,1137
ALWP-80,2011-06-05,1898
ALWP-80,2011-07-10,1414
ALWP-80,2011-08-01,1688
ALWP-80,2011-09-18,1379
ALWP-8000,2011-10-14,1428
ALWP-80,2011-11-23,1938
ALWP-80,2011-12-28,1775
ALWP-80,2012-01-13,1697
ALWP-80,2012-02-28,1580
ALWP-80,2012-03-12,1974
ALWP-80,2012-04-28,1376
ALWP-80,2012-05-21,2137
ALWP-80,2012-06-26,1270
ALWP-80,2012-07-14,1770
ALWP-80,2012-08-26,1203
ALWP-80,2012-09-25,1450
ALWP-80,2012-10-22,1108
ALWP-80,2012-11-11,1343
ALWP-80,2012-12-19,1965
 ALWP-80 ,2013-01-13,NA
ALWP-80,2013-02-03,1372
ALWP-80,2013-03-18,1300
ALWP-80,2013-04-09,1602
ALWP-80,2013-05-07,1434
 ALWP-80 ,2013-06-22,1048
ALWP-80,2013-07-24,1533
ALWP-80,2013-08-09,1575
 ALWP-80 ,2013-09-28,1300
ALWP-80,2013-10-03,1481
ALWP-80,2013-11-20,1587
ALWP-80,2013-12-27,1241
ALWP-80,2014-01-04,1417
ALWP-80,2014-02-24,1412
ALWP-80,2014-03-20,1266
  ALWP-80  ,2014-04-04,1603
ALWP-80,2014-05-17,1634
ALWP-80,2014-06-28,1777
ALWP-80,2014-07-02,1441
ALWP-80,2014-08-01,1368
ALWP-80,2014-09-25,1393
ALWP-80,2014-10-23,1874
ALWP-80,2014-11-17,1372
ALWP-80,2014-12-24,1354
ALWP-80,2015-01-09,1700
ALWP-80,2015-02-20,1571
ALWP-80,2015-03-14,1805
ALWP-80,2015-04-20,1587
ALWP-80,2015-05-27,1854
ALWP-80,2015-06-02,1421
  ALWP-8000  ,2015-07-26,1579
ALWP-80,2015-08-03,1516
ALWP-80,2015-09-27,1244
ALWP-80,2015-10-25,1404
 ALWP-80 ,2015-11-08,1333
ALWP-80,2015-12-16,1484
ALWP-80,2016-01-03,1505
ALWP-80,2016-02-02,1602
ALWP-80,2016-03-12,1726
ALWP-80,2016-04-02,1917
ALWP-80,2016-05-08,1513
 ALWP-80 ,2016-06-12,1832
ALWP-80,2016-07-16,1223
ALWP-80,2016-08-25,2163
ALWP-80,2016-09-04,1663
ALWP-80,2016-10-07,1259
ALWP-80,2016-11-15,1551
ALWP-80,2016-12-05,1898
ALWP-80,2017-01-23,1976
ALWP-80,2017-02-17,1487
ALWP-80,2017-03-04,1198
ALWP-80,2017-04-22,1480
ALWP-80,2017-05-13,NA
ALWP-80,2017-06-04,1591
ALWP-80,2017-07-13,1159
ALWP-80,2017-08-24,1594
ALWP-80,2017-09-11,1455
ALWP-80,2017-10-23,NA
ALWP-80,2017-11-03,2109
ALWP-80,2017-12-20,1634
ALWP-80,2018-01-19,1764
ALWP-80,2018-02-13,1540
ALWP-80,2018-03-27,1483
ALWP-8000,2018-04-14,1372
ALWP-80,2018-05-01,1359
ALWP-80,2018-06-11,1701
ALWP-80,2018-07-19,1083
ALWP-80,2018-08-12,1497
  ALWP-80  ,2018-09-18,1479
ALWP-8000,2018-10-16,1776
ALWP-80,2018-11-29,1151
ALWP-80,2018-12-30,1372
ALWP-80,2019-01-25,1352
ALWP-80,2019-02-09,1772
ALWP-80,2019-03-18,1567
ALWP-80,2019-04-12,1805
ALWP-80,2019-05-08,1485
ALWP-80,2019-06-15,1641
ALWP-80,2019-07-15,1935
ALWP-80,2019-08-10,1982
ALWP-80,2019-09-24,1595
ALWP-80,2019-10-06,1597
ALWP-80,2019-11-04,2124
ALWP-80,2019-12-30,1596
  ANGH-88  ,2010-01-09,5679
ANGH-88,2010-02-13,5812
ANGH-88,2010-03-30,5819
ANGH-8800,2010-04-06,5996
ANGH-88,2010-05-24,5386
ANGH-88,2010-06-19,7159
ANGH-88,2010-07-11,5016
 ANGH-88 ,2010-08-04,6181
ANGH-88,2010-09-01,4899
ANGH-88,2010-10-26,4295
ANGH-88,2010-11-03,5277
ANGH-88,2010-12-16,6471
ANGH-88,2011-01-08,5158
ANGH-88,2011-02-14,5852
ANGH-88,2011-03-26,6643
ANGH-88,2011-04-13,5959
  ANGH-88  ,2011-05-05,6658
  ANGH-88  ,2011-06-03,5112
ANGH-88,2011-07-15,NA
ANGH-8800,2011-08-01,5973
ANGH-88,2011-09-12,4922
ANGH-88,2011-10-10,4784
ANGH-88,2011-11-09,7531
ANGH-88,2011-12-07,5640
ANGH-88,2012-01-29,6589
ANGH-88,2012-02-23,4833
ANGH-88,2012-03-03,5992
ANGH-88,2012-04-13,7646
 ANGH-88 ,2012-05-18,7294
ANGH-88,2012-06-23,5806
ANGH-88,2012-07-23,5502
ANGH-88,2012-08-21,4796
ANGH-88,2012-09-22,NA
ANGH-88,2012-10-26,6030
  ANGH-88  ,2012-11-26,6523
ANGH-88,2012-12-23,7038
ANGH-88,2013-01-16,10673
ANGH-88,2013-02-27,7947
ANGH-88,2013-03-22,10639
ANGH-88,2013-04-22,8746
ANGH-88,2013-05-21,8839
  ANGH-88  ,2013-06-01,7507
ANGH-88,2013-07-04,7105
  ANGH-88  ,2013-08-10,8581
ANGH-88,2013-09-10,6782
ANGH-88,2013-10-06,8952
ANGH-8800,2013-11-20,8572
ANGH-88,2013-12-25,8975
ANGH-88,2014-01-05,8968
 ANGH-88 ,2014-02-05,7704
ANGH-88,2014-03-06,6579
ANGH-88,2014-04-10,10876
ANGH-88,2014-05-21,8165
ANGH-88,2014-06-24,8085
ANGH-88,2014-07-01,9758
ANGH-88,2014-08-13,9345
ANGH-88,2014-09-20,8771
ANGH-88,2014-10-23,9370
ANGH-88,2014-11-28,9918
ANGH-88,2014-12-07,9045
 ANGH-88 ,2015-01-07,9259
ANGH-88,2015-02-18,7900
ANGH-88,2015-03-09,9939
ANGH-88,2015-04-19,9663
ANGH-88,2015-05-16,6877
ANGH-88,2015-06-06,7949
ANGH-88,2015-07-16,NA
ANGH-88,2015-08-15,6619
ANGH-88,2015-09-02,8940
ANGH-88,2015-10-23,9146
ANGH-88,2015-11-10,9455
ANGH-88,2015-12-13,8222
ANGH-88,2016-01-28,6949
  ANGH-88  ,2016-02-03,9193
ANGH-88,2016-03-03,7514
ANGH-88,2016-04-27,14571
ANGH-88,2016-05-05,12167
ANGH-88,2016-06-22,8593
ANGH-88,2016-07-04,8678
ANGH-88,2016-08-05,7709
ANGH-88,2016-09-14,9935
ANGH-88,2016-10-09,8368
ANGH-8800,2016-11-04,9938
ANGH-88,2016-12-22,7839
ANGH-88,2017-01-30,6977
ANGH-88,2017-02-26,7647
ANGH-88,2017-03-08,7808
ANGH-88,2017-04-25,7485
ANGH-88,2017-05-08,5653
ANGH-88,2017-06-12,NA
ANGH-88,2017-07-21,8230
ANGH-88,2017-08-10,8727
ANGH-88,2017-09-09,9211
ANGH-88,2017-10-04,7431
ANGH-88,2017-11-08,6936
ANGH-88,2017-12-07,7574
ANGH-88,2018-01-03,9290
ANGH-88,2018-02-07,7430
ANGH-88,2018-03-15,7819
ANGH-88,2018-04-16,9764
  ANGH-88  ,2018-05-26,8099
ANGH-88,2018-06-15,5923
ANGH-88,2018-07-13,8238
ANGH-8800,2018-08-24,6463
ANGH-88,2018-09-11,7588
ANGH-88,2018-10-08,7524
ANGH-88,2018-11-16,6412
ANGH-88,2018-12-30,6533
ANGH-88,2019-01-28,6951
 ANGH-88 ,2019-02-23,5908
ANGH-88,2019-03-23,8908
  ANGH-88  ,2019-04-24,5368
ANGH-88,2019-05-19,7045
ANGH-88,2019-06-09,6457
ANGH-88,2019-07-19,6427
ANGH-88,2019-08-07,NA
ANGH-88,2019-09-21,6442
ANGH-88,2019-10-27,5530
ANGH-88,2019-11-28,5724
ANGH-88,2019-12-10,5956
ANTI-83,2010-01-29,15866
  ANTI-83  ,2010-02-14,10938
ANTI-83,2010-03-22,12964
ANTI-83,2010-04-02,10904
ANTI-8300,2010-05-29,16602
ANTI-83,2010-06-09,10171
ANTI-83,2010-07-17,13748
ANTI-83,2010-08-12,10173
ANTI-83,2010-09-29,11257
ANTI-83,2010-10-01,9103
ANTI-83,2010-11-14,10623
ANTI-83,2010-12-17,10259
ANTI-83,2011-01-23,7484
ANTI-83,2011-02-14,11157
ANTI-83,2011-03-29,8791
ANTI-83,2011-04-19,7776
ANTI-83,2011-05-19,7921
ANTI-83,2011-06-29,7357
ANTI-83,2011-07-10,6623
ANTI-83,2011-08-21,6976
ANTI-83,2011-09-07,9764
ANTI-83,2011-10-10,8356
ANTI-83,2011-11-04,6602
ANTI-83,2011-12-15,7273
ANTI-83,2012-01-19,7637
ANTI-83,2012-02-06,7861
ANTI-83,2012-03-05,9636
 ANTI-83 ,2012-04-13,9616
ANTI-83,2012-05-22,7460
ANTI-83,2012-06-02,6861
ANTI-83,2012-07-22,7741
ANTI-83,2012-08-30,9596
ANTI-83,2012-09-13,9404
ANTI-83,2012-10-05,9036
ANTI-83,2012-11-17,7582
ANTI-83,2012-12-22,11130
ANTI-83,2013-01-21,10331
ANTI-83,2013-02-11,7873
ANTI-83,2013-03-06,10201
ANTI-83,2013-04-22,9027
ANTI-83,2013-05-17,6451
ANTI-83,2013-06-20,8953
ANTI-83,2013-07-24,8531
ANTI-83,2013-08-24,6329
ANTI-83,2013-09-23,5850
ANTI-83,2013-10-19,NA
ANTI-83,2013-11-19,7007
ANTI-83,2013-12-04,7355
ANTI-83,2014-01-12,7719
ANTI-83,2014-02-10,6264
ANTI-83,2014-03-10,9094
ANTI-83,2014-04-27,6581
ANTI-83,2014-05-21,7355
ANTI-83,2014-06-04,6747
ANTI-83,2014-07-04,7597
ANTI-83,2014-08-26,7633
ANTI-83,2014-09-16,6532
ANTI-83,2014-10-13,7232
ANTI-83,2014-11-01,NA
ANTI-83,2014-12-25,6086
ANTI-83,2015-01-15,6892
ANTI-83,2015-02-05,8148
ANTI-83,2015-03-20,8584
ANTI-83,2015-04-18,7276
ANTI-83,2015-05-28,6586
ANTI-83,2015-06-21,5420
  ANTI-83  ,2015-07-09,7535
ANTI-83,2015-08-15,9274
ANTI-83,2015-09-10,7178
ANTI-83,2015-10-30,6653
ANTI-83,2015-11-09,6371
ANTI-83,2015-12-27,7217
ANTI-83,2016-01-04,NA
ANTI-83,2016-02-16,7283
ANTI-83,2016-03-12,7742
ANTI-83,2016-04-20,6502
ANTI-83,2016-05-20,6580
